"city","date","time","tempC","precipMM","windspeedKmph","humidity","cloudcover","weatherDesc","geometry","URI","name","alternative.fr","alternative.nl","alternative.de","alternative.en","country.code","avg_stop_times"
"Brussels, Belgium","2017-08-03","1200",22,0,28,65,84,"Cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-03","1500",23,0,32,53,43,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-03","1800",21,0,23,63,34,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-03","2100",19,0,17,71,11,"Clear",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-04","0",16,0,13,79,36,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-04","300",17,0,17,79,41,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-04","600",17,0,20,79,43,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-04","900",19,0,27,67,46,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-04","1200",20,0,24,65,46,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-04","1500",20,0,22,65,100,"Overcast",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
